Sample:	
Run Date:	11-03-2020 14:09:13
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	900.0 nm
Ending Wavelength:	200.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
388.0	0.0322
387.0	0.0322
386.0	0.0322
385.0	0.0322
384.0	0.0324
383.0	0.0326
382.0	0.0328
381.0	0.0310
380.0	0.0271
379.0	0.0252
378.0	0.0252
377.0	0.0257
376.0	0.0261
375.0	0.0265
374.0	0.0265
373.0	0.0265
372.0	0.0265
371.0	0.0285
370.0	0.0322
369.0	0.0344
368.0	0.0348
367.0	0.0352
366.0	0.0352
365.0	0.0355
364.0	0.0357
363.0	0.0358
362.0	0.0360
361.0	0.0364
360.0	0.0366
359.0	0.0368
358.0	0.0372
357.0	0.0375
356.0	0.0380
355.0	0.0382
354.0	0.0383
353.0	0.0386
352.0	0.0388
351.0	0.0390
350.0	0.0392
349.0	0.0395
348.0	0.0396
347.0	0.0396
346.0	0.0396
345.0	0.0397
344.0	0.0400
343.0	0.0401
342.0	0.0401
341.0	0.0400
340.0	0.0401
339.0	0.0402
338.0	0.0402
337.0	0.0403
336.0	0.0405
335.0	0.0407
334.0	0.0407
333.0	0.0408
332.0	0.0408
331.0	0.0410
330.0	0.0412
329.0	0.0412
328.0	0.0411
327.0	0.0412
326.0	0.0415
325.0	0.0417
324.0	0.0417
323.0	0.0416
322.0	0.0417
321.0	0.0421
320.0	0.0423
319.0	0.0425
318.0	0.0425
317.0	0.0427
316.0	0.0431
315.0	0.0434
314.0	0.0438
313.0	0.0440
312.0	0.0443
311.0	0.0447
310.0	0.0452
309.0	0.0455
308.0	0.0458
307.0	0.0464
306.0	0.0468
305.0	0.0471
304.0	0.0476
303.0	0.0482
302.0	0.0488
301.0	0.0496
300.0	0.0503
299.0	0.0511
298.0	0.0521
297.0	0.0529
296.0	0.0539
295.0	0.0550
294.0	0.0559
293.0	0.0570
292.0	0.0581
291.0	0.0596
290.0	0.0610
289.0	0.0624
288.0	0.0640
287.0	0.0655
286.0	0.0669
285.0	0.0685
284.0	0.0702
283.0	0.0717
282.0	0.0734
281.0	0.0750
280.0	0.0765
279.0	0.0782
278.0	0.0796
277.0	0.0810
276.0	0.0825
275.0	0.0838
274.0	0.0852
273.0	0.0869
272.0	0.0885
271.0	0.0899
270.0	0.0915
269.0	0.0929
268.0	0.0941
267.0	0.0953
266.0	0.0965
265.0	0.0977
264.0	0.0988
263.0	0.0998
262.0	0.1009
261.0	0.1019
260.0	0.1031
259.0	0.1046
258.0	0.1064
257.0	0.1083
256.0	0.1104
255.0	0.1127
254.0	0.1154
253.0	0.1189
252.0	0.1231
251.0	0.1286
250.0	0.1360
249.0	0.1452
248.0	0.1574
247.0	0.1733
246.0	0.1950
245.0	0.2245
244.0	0.2642
243.0	0.3177
242.0	0.3902
241.0	0.4869
240.0	0.6131
239.0	0.7781
238.0	0.9872
237.0	1.2472
236.0	1.5591
235.0	1.9031
234.0	2.2007
233.0	2.3565
232.0	2.3372
231.0	2.2518
230.0	2.1192
229.0	1.9706
228.0	1.7670
227.0	1.5331
226.0	1.2660
225.0	0.9650
224.0	0.6566
