Sample:	
Run Date:	11-03-2020 16:52:36
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	900.0 nm
Ending Wavelength:	200.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
510.0	0.0173
509.0	0.0173
508.0	0.0173
507.0	0.0173
506.0	0.0173
505.0	0.0173
504.0	0.0173
503.0	0.0171
502.0	0.0170
501.0	0.0170
500.0	0.0167
499.0	0.0166
498.0	0.0164
497.0	0.0164
496.0	0.0164
495.0	0.0162
494.0	0.0161
493.0	0.0161
492.0	0.0160
491.0	0.0159
490.0	0.0159
489.0	0.0157
488.0	0.0156
487.0	0.0153
486.0	0.0152
485.0	0.0150
484.0	0.0149
483.0	0.0149
482.0	0.0148
481.0	0.0147
480.0	0.0147
479.0	0.0144
478.0	0.0143
477.0	0.0143
476.0	0.0143
475.0	0.0141
474.0	0.0140
473.0	0.0140
472.0	0.0140
471.0	0.0139
470.0	0.0138
469.0	0.0138
468.0	0.0138
467.0	0.0138
466.0	0.0138
465.0	0.0138
464.0	0.0137
463.0	0.0137
462.0	0.0136
461.0	0.0135
460.0	0.0135
459.0	0.0135
458.0	0.0135
457.0	0.0135
456.0	0.0131
455.0	0.0129
454.0	0.0128
453.0	0.0128
452.0	0.0128
451.0	0.0128
450.0	0.0128
449.0	0.0128
448.0	0.0127
447.0	0.0126
446.0	0.0126
445.0	0.0126
444.0	0.0126
443.0	0.0124
442.0	0.0122
441.0	0.0122
440.0	0.0122
439.0	0.0124
438.0	0.0125
437.0	0.0124
436.0	0.0122
435.0	0.0122
434.0	0.0122
433.0	0.0122
432.0	0.0122
431.0	0.0122
430.0	0.0122
429.0	0.0122
428.0	0.0120
427.0	0.0119
426.0	0.0119
425.0	0.0118
424.0	0.0118
423.0	0.0119
422.0	0.0119
421.0	0.0118
420.0	0.0117
419.0	0.0117
418.0	0.0117
417.0	0.0117
416.0	0.0118
415.0	0.0118
414.0	0.0116
413.0	0.0115
412.0	0.0117
411.0	0.0117
410.0	0.0115
409.0	0.0114
408.0	0.0114
407.0	0.0115
406.0	0.0116
405.0	0.0115
404.0	0.0114
403.0	0.0114
402.0	0.0114
401.0	0.0114
400.0	0.0114
399.0	0.0114
398.0	0.0114
397.0	0.0113
396.0	0.0113
395.0	0.0113
394.0	0.0114
393.0	0.0114
392.0	0.0113
391.0	0.0114
390.0	0.0114
389.0	0.0110
388.0	0.0110
387.0	0.0110
386.0	0.0110
385.0	0.0110
384.0	0.0112
383.0	0.0113
382.0	0.0112
381.0	0.0109
380.0	0.0101
379.0	0.0099
378.0	0.0103
377.0	0.0106
376.0	0.0106
375.0	0.0104
374.0	0.0104
373.0	0.0102
372.0	0.0094
371.0	0.0105
370.0	0.0140
369.0	0.0157
368.0	0.0156
367.0	0.0157
366.0	0.0160
365.0	0.0161
364.0	0.0163
363.0	0.0166
362.0	0.0166
361.0	0.0171
360.0	0.0176
359.0	0.0180
358.0	0.0182
357.0	0.0187
356.0	0.0192
355.0	0.0197
354.0	0.0205
353.0	0.0214
352.0	0.0224
351.0	0.0234
350.0	0.0243
349.0	0.0254
348.0	0.0267
