Sample:	
536.0	0.0368
535.0	0.0371
534.0	0.0372
533.0	0.0373
532.0	0.0374
531.0	0.0376
530.0	0.0379
529.0	0.0380
528.0	0.0382
527.0	0.0382
526.0	0.0383
525.0	0.0386
524.0	0.0388
523.0	0.0390
522.0	0.0394
521.0	0.0396
520.0	0.0396
519.0	0.0397
518.0	0.0400
517.0	0.0403
516.0	0.0405
515.0	0.0409
514.0	0.0411
513.0	0.0411
512.0	0.0412
511.0	0.0415
510.0	0.0418
509.0	0.0423
508.0	0.0425
507.0	0.0426
506.0	0.0430
505.0	0.0434
504.0	0.0437
503.0	0.0437
502.0	0.0439
501.0	0.0443
500.0	0.0446
499.0	0.0448
498.0	0.0452
497.0	0.0456
496.0	0.0458
495.0	0.0460
494.0	0.0464
493.0	0.0466
492.0	0.0469
491.0	0.0472
490.0	0.0478
489.0	0.0482
488.0	0.0484
487.0	0.0488
486.0	0.0492
485.0	0.0496
484.0	0.0497
483.0	0.0499
482.0	0.0503
481.0	0.0508
480.0	0.0511
479.0	0.0514
478.0	0.0517
477.0	0.0522
476.0	0.0526
475.0	0.0529
474.0	0.0534
473.0	0.0539
472.0	0.0544
471.0	0.0547
470.0	0.0552
469.0	0.0557
468.0	0.0562
467.0	0.0568
466.0	0.0570
465.0	0.0574
464.0	0.0577
463.0	0.0581
462.0	0.0586
461.0	0.0591
460.0	0.0596
459.0	0.0601
458.0	0.0605
457.0	0.0608
456.0	0.0611
455.0	0.0615
454.0	0.0619
453.0	0.0622
452.0	0.0626
451.0	0.0631
450.0	0.0635
449.0	0.0638
448.0	0.0641
447.0	0.0644
446.0	0.0648
445.0	0.0652
444.0	0.0655
443.0	0.0656
442.0	0.0658
441.0	0.0663
440.0	0.0667
439.0	0.0669
438.0	0.0672
437.0	0.0673
436.0	0.0675
435.0	0.0679
434.0	0.0683
433.0	0.0685
432.0	0.0688
431.0	0.0691
430.0	0.0694
429.0	0.0698
428.0	0.0699
427.0	0.0700
426.0	0.0702
425.0	0.0704
424.0	0.0708
423.0	0.0710
422.0	0.0710
421.0	0.0710
420.0	0.0711
419.0	0.0714
418.0	0.0714
417.0	0.0716
416.0	0.0717
415.0	0.0718
414.0	0.0718
413.0	0.0718
412.0	0.0719
411.0	0.0719
410.0	0.0718
409.0	0.0718
408.0	0.0719
407.0	0.0720
406.0	0.0722
405.0	0.0722
404.0	0.0723
403.0	0.0724
402.0	0.0724
401.0	0.0723
400.0	0.0724
399.0	0.0725
398.0	0.0725
397.0	0.0725
396.0	0.0725
395.0	0.0725
394.0	0.0725
393.0	0.0725
392.0	0.0727
391.0	0.0729
390.0	0.0729
389.0	0.0730
388.0	0.0731
387.0	0.0736
386.0	0.0738
385.0	0.0740
384.0	0.0743
383.0	0.0745
382.0	0.0749
381.0	0.0727
380.0	0.0679
379.0	0.0660
378.0	0.0664
377.0	0.0666
376.0	0.0664
375.0	0.0666
374.0	0.0671
373.0	0.0674
372.0	0.0677
371.0	0.0720
370.0	0.0809
369.0	0.0858
368.0	0.0864
367.0	0.0869
366.0	0.0877
365.0	0.0884
364.0	0.0890
363.0	0.0898
362.0	0.0904
361.0	0.0912
360.0	0.0919
359.0	0.0924
358.0	0.0932
357.0	0.0940
356.0	0.0946
355.0	0.0954
354.0	0.0961
353.0	0.0967
352.0	0.0974
351.0	0.0982
350.0	0.0989
349.0	0.0993
348.0	0.1001
347.0	0.1009
346.0	0.1015
345.0	0.1022
344.0	0.1026
343.0	0.1031
342.0	0.1040
341.0	0.1048
340.0	0.1055
339.0	0.1061
338.0	0.1068
337.0	0.1073
336.0	0.1079
335.0	0.1086
334.0	0.1092
333.0	0.1099
332.0	0.1108
331.0	0.1117
330.0	0.1128
329.0	0.1136
328.0	0.1146
327.0	0.1155
326.0	0.1166
325.0	0.1175
324.0	0.1186
323.0	0.1196
322.0	0.1203
321.0	0.1213
320.0	0.1224
319.0	0.1234
318.0	0.1244
317.0	0.1255
316.0	0.1265
315.0	0.1275
314.0	0.1284
313.0	0.1294
312.0	0.1305
311.0	0.1315
310.0	0.1324
309.0	0.1335
308.0	0.1347
307.0	0.1357
306.0	0.1367
305.0	0.1379
304.0	0.1389
303.0	0.1399
302.0	0.1409
301.0	0.1419
300.0	0.1432
299.0	0.1442
298.0	0.1455
297.0	0.1468
296.0	0.1482
295.0	0.1498
294.0	0.1516
293.0	0.1533
292.0	0.1554
291.0	0.1580
290.0	0.1610
289.0	0.1644
288.0	0.1683
287.0	0.1729
286.0	0.1780
285.0	0.1841
284.0	0.1911
283.0	0.1991
282.0	0.2079
281.0	0.2177
280.0	0.2286
279.0	0.2403
278.0	0.2529
277.0	0.2662
276.0	0.2803
275.0	0.2952
274.0	0.3104
273.0	0.3263
272.0	0.3433
271.0	0.3607
270.0	0.3781
269.0	0.3954
268.0	0.4123
267.0	0.4288
266.0	0.4444
265.0	0.4598
264.0	0.4740
263.0	0.4878
262.0	0.5005
261.0	0.5123
260.0	0.5229
259.0	0.5324
258.0	0.5409
257.0	0.5487
256.0	0.5555
255.0	0.5624
254.0	0.5690
253.0	0.5769
252.0	0.5870
251.0	0.6003
250.0	0.6185
249.0	0.6438
248.0	0.6794
247.0	0.7286
246.0	0.7962
245.0	0.8881
244.0	1.0114
243.0	1.1733
242.0	1.3840
241.0	1.6536
240.0	1.9706
239.0	2.3098
238.0	2.5686
237.0	2.6990
236.0	2.6990
235.0	2.6990
234.0	2.6576
233.0	2.5686
232.0	2.4685
231.0	2.3565
230.0	2.2518
229.0	2.0706
228.0	1.8477
227.0	1.6216
226.0	1.3615
225.0	1.0477
224.0	0.7537
223.0	0.5038
222.0	0.3068
221.0	0.1740
220.0	0.1168
219.0	0.1075
218.0	0.0922
217.0	0.0829
216.0	0.0854
215.0	0.0771
214.0	0.0782
213.0	0.0923
212.0	0.1198
211.0	0.1470
210.0	0.1291
209.0	0.0978
208.0	0.1026
207.0	0.1275
206.0	0.1319
205.0	0.1142
204.0	0.1077
203.0	0.1189
202.0	0.1174
201.0	0.1065
200.0	0.1045
