Sample:	
494.0	0.1347
493.0	0.1299
492.0	0.1248
491.0	0.1196
490.0	0.1143
489.0	0.1091
488.0	0.1040
487.0	0.0991
486.0	0.0945
485.0	0.0901
484.0	0.0859
483.0	0.0822
482.0	0.0786
481.0	0.0754
480.0	0.0725
479.0	0.0699
478.0	0.0674
477.0	0.0652
476.0	0.0631
475.0	0.0613
474.0	0.0596
473.0	0.0579
472.0	0.0562
471.0	0.0544
470.0	0.0527
469.0	0.0510
468.0	0.0493
467.0	0.0476
466.0	0.0458
465.0	0.0442
464.0	0.0424
463.0	0.0407
462.0	0.0388
461.0	0.0371
460.0	0.0353
459.0	0.0337
458.0	0.0320
457.0	0.0303
456.0	0.0288
455.0	0.0275
454.0	0.0260
453.0	0.0247
452.0	0.0235
451.0	0.0223
450.0	0.0211
449.0	0.0201
448.0	0.0193
447.0	0.0184
446.0	0.0176
445.0	0.0170
444.0	0.0164
443.0	0.0157
442.0	0.0150
441.0	0.0143
440.0	0.0139
439.0	0.0135
438.0	0.0129
437.0	0.0126
436.0	0.0122
435.0	0.0118
434.0	0.0114
433.0	0.0110
432.0	0.0106
431.0	0.0103
430.0	0.0099
429.0	0.0094
428.0	0.0091
427.0	0.0090
426.0	0.0088
425.0	0.0085
424.0	0.0082
423.0	0.0079
422.0	0.0078
421.0	0.0077
420.0	0.0076
419.0	0.0074
418.0	0.0073
417.0	0.0070
416.0	0.0070
415.0	0.0070
414.0	0.0067
413.0	0.0066
412.0	0.0066
411.0	0.0066
410.0	0.0066
409.0	0.0066
408.0	0.0066
407.0	0.0066
406.0	0.0066
405.0	0.0066
404.0	0.0066
403.0	0.0066
402.0	0.0066
401.0	0.0066
400.0	0.0066
399.0	0.0066
398.0	0.0067
397.0	0.0068
396.0	0.0068
395.0	0.0068
394.0	0.0068
393.0	0.0070
392.0	0.0073
391.0	0.0074
390.0	0.0076
389.0	0.0076
388.0	0.0076
387.0	0.0076
386.0	0.0077
385.0	0.0078
384.0	0.0078
383.0	0.0078
382.0	0.0079
381.0	0.0072
380.0	0.0056
379.0	0.0047
378.0	0.0047
377.0	0.0047
376.0	0.0048
375.0	0.0051
374.0	0.0055
373.0	0.0055
372.0	0.0056
371.0	0.0063
370.0	0.0075
369.0	0.0083
368.0	0.0088
367.0	0.0090
366.0	0.0093
365.0	0.0097
364.0	0.0102
363.0	0.0106
362.0	0.0107
361.0	0.0110
360.0	0.0115
359.0	0.0122
358.0	0.0127
357.0	0.0132
356.0	0.0138
355.0	0.0143
354.0	0.0150
353.0	0.0157
352.0	0.0162
351.0	0.0167
350.0	0.0173
349.0	0.0177
348.0	0.0181
347.0	0.0182
346.0	0.0185
345.0	0.0187
344.0	0.0187
343.0	0.0189
342.0	0.0187
341.0	0.0183
340.0	0.0180
339.0	0.0175
338.0	0.0170
337.0	0.0164
336.0	0.0159
335.0	0.0153
334.0	0.0149
333.0	0.0144
332.0	0.0141
331.0	0.0138
330.0	0.0135
329.0	0.0134
328.0	0.0135
327.0	0.0136
326.0	0.0138
325.0	0.0141
324.0	0.0144
323.0	0.0151
322.0	0.0159
321.0	0.0166
320.0	0.0176
319.0	0.0185
318.0	0.0195
317.0	0.0205
316.0	0.0215
315.0	0.0225
314.0	0.0235
313.0	0.0247
312.0	0.0257
311.0	0.0263
310.0	0.0270
309.0	0.0275
308.0	0.0279
307.0	0.0281
306.0	0.0281
305.0	0.0281
304.0	0.0281
303.0	0.0279
302.0	0.0276
301.0	0.0272
300.0	0.0267
299.0	0.0261
298.0	0.0255
297.0	0.0251
296.0	0.0245
295.0	0.0241
294.0	0.0237
293.0	0.0232
292.0	0.0226
291.0	0.0223
290.0	0.0219
289.0	0.0213
288.0	0.0211
287.0	0.0211
286.0	0.0210
285.0	0.0209
284.0	0.0211
283.0	0.0214
282.0	0.0217
281.0	0.0221
280.0	0.0224
279.0	0.0229
278.0	0.0234
277.0	0.0241
276.0	0.0247
275.0	0.0253
274.0	0.0261
273.0	0.0269
272.0	0.0276
271.0	0.0283
270.0	0.0290
269.0	0.0295
268.0	0.0302
267.0	0.0311
266.0	0.0320
265.0	0.0330
264.0	0.0344
263.0	0.0363
262.0	0.0383
261.0	0.0409
260.0	0.0436
259.0	0.0465
258.0	0.0496
257.0	0.0526
256.0	0.0555
255.0	0.0581
254.0	0.0604
253.0	0.0624
252.0	0.0643
251.0	0.0666
250.0	0.0692
249.0	0.0720
248.0	0.0748
247.0	0.0774
246.0	0.0797
245.0	0.0818
244.0	0.0831
243.0	0.0840
242.0	0.0842
241.0	0.0842
240.0	0.0840
239.0	0.0834
238.0	0.0825
237.0	0.0814
236.0	0.0800
235.0	0.0783
234.0	0.0764
233.0	0.0745
232.0	0.0728
231.0	0.0710
230.0	0.0695
229.0	0.0683
228.0	0.0672
227.0	0.0664
226.0	0.0660
225.0	0.0658
224.0	0.0661
223.0	0.0664
222.0	0.0672
221.0	0.0684
220.0	0.0703
219.0	0.0727
218.0	0.0756
217.0	0.0792
216.0	0.0841
215.0	0.0903
214.0	0.0985
213.0	0.1090
212.0	0.1234
211.0	0.1436
210.0	0.1720
209.0	0.2120
208.0	0.2694
207.0	0.3511
206.0	0.4665
205.0	0.6291
204.0	0.8526
203.0	1.1439
202.0	1.4949
201.0	1.8356
200.0	2.0223
199.0	2.0555
198.0	2.0223
197.0	1.9788
196.0	1.9136
195.0	1.8477
194.0	1.7620
193.0	1.6635
192.0	1.5406
191.0	1.4056
190.0	1.3089
