Sample:	
Run Date:	11-03-2020 19:06:57
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	900.0 nm
Ending Wavelength:	200.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
476.0	0.0697
475.0	0.0666
474.0	0.0636
473.0	0.0608
472.0	0.0582
471.0	0.0557
470.0	0.0534
469.0	0.0512
468.0	0.0496
467.0	0.0479
466.0	0.0464
465.0	0.0450
464.0	0.0436
463.0	0.0424
462.0	0.0412
461.0	0.0401
460.0	0.0391
459.0	0.0382
458.0	0.0372
457.0	0.0361
456.0	0.0351
455.0	0.0340
454.0	0.0329
453.0	0.0319
452.0	0.0309
451.0	0.0297
450.0	0.0287
449.0	0.0277
448.0	0.0267
447.0	0.0255
446.0	0.0247
445.0	0.0237
444.0	0.0230
443.0	0.0223
442.0	0.0215
441.0	0.0209
440.0	0.0201
439.0	0.0195
438.0	0.0191
437.0	0.0185
436.0	0.0182
435.0	0.0179
434.0	0.0174
433.0	0.0169
432.0	0.0166
431.0	0.0164
430.0	0.0164
429.0	0.0161
428.0	0.0157
427.0	0.0156
426.0	0.0153
425.0	0.0152
424.0	0.0150
423.0	0.0149
422.0	0.0149
421.0	0.0149
420.0	0.0149
419.0	0.0148
418.0	0.0147
417.0	0.0147
416.0	0.0147
415.0	0.0148
414.0	0.0149
413.0	0.0149
412.0	0.0150
411.0	0.0152
410.0	0.0152
409.0	0.0153
408.0	0.0157
407.0	0.0161
406.0	0.0164
405.0	0.0166
404.0	0.0169
403.0	0.0173
402.0	0.0177
401.0	0.0181
400.0	0.0184
399.0	0.0187
398.0	0.0192
397.0	0.0194
396.0	0.0197
395.0	0.0200
394.0	0.0204
393.0	0.0207
392.0	0.0209
391.0	0.0211
390.0	0.0214
389.0	0.0217
388.0	0.0219
387.0	0.0220
386.0	0.0221
385.0	0.0223
384.0	0.0223
383.0	0.0224
382.0	0.0225
381.0	0.0213
380.0	0.0184
379.0	0.0166
378.0	0.0166
377.0	0.0171
376.0	0.0175
375.0	0.0172
374.0	0.0172
373.0	0.0174
372.0	0.0172
371.0	0.0193
370.0	0.0237
369.0	0.0260
368.0	0.0262
367.0	0.0262
366.0	0.0262
365.0	0.0265
364.0	0.0267
363.0	0.0268
362.0	0.0268
361.0	0.0268
360.0	0.0268
359.0	0.0269
358.0	0.0271
357.0	0.0272
356.0	0.0271
355.0	0.0272
354.0	0.0273
353.0	0.0272
352.0	0.0275
351.0	0.0279
350.0	0.0280
349.0	0.0279
348.0	0.0277
347.0	0.0278
346.0	0.0281
345.0	0.0284
344.0	0.0285
343.0	0.0285
342.0	0.0284
341.0	0.0286
340.0	0.0288
339.0	0.0290
338.0	0.0290
337.0	0.0290
336.0	0.0290
335.0	0.0288
334.0	0.0286
333.0	0.0284
332.0	0.0284
331.0	0.0281
330.0	0.0279
329.0	0.0277
328.0	0.0275
327.0	0.0276
326.0	0.0276
325.0	0.0278
324.0	0.0281
323.0	0.0287
322.0	0.0294
321.0	0.0302
320.0	0.0308
319.0	0.0316
318.0	0.0326
317.0	0.0339
316.0	0.0350
315.0	0.0361
314.0	0.0372
313.0	0.0382
312.0	0.0391
311.0	0.0400
310.0	0.0407
309.0	0.0411
308.0	0.0415
307.0	0.0417
306.0	0.0418
305.0	0.0418
304.0	0.0417
303.0	0.0415
302.0	0.0412
301.0	0.0411
300.0	0.0411
299.0	0.0410
298.0	0.0407
297.0	0.0403
296.0	0.0400
295.0	0.0397
294.0	0.0394
293.0	0.0388
292.0	0.0383
291.0	0.0378
290.0	0.0372
289.0	0.0367
288.0	0.0361
287.0	0.0355
286.0	0.0348
285.0	0.0342
284.0	0.0335
283.0	0.0329
282.0	0.0324
281.0	0.0320
280.0	0.0317
279.0	0.0312
278.0	0.0310
277.0	0.0310
276.0	0.0309
275.0	0.0309
274.0	0.0312
273.0	0.0317
272.0	0.0322
271.0	0.0328
270.0	0.0334
269.0	0.0340
268.0	0.0347
267.0	0.0355
266.0	0.0366
265.0	0.0376
264.0	0.0384
263.0	0.0397
262.0	0.0412
261.0	0.0431
260.0	0.0453
259.0	0.0480
258.0	0.0510
257.0	0.0544
256.0	0.0581
255.0	0.0620
254.0	0.0662
253.0	0.0706
252.0	0.0754
251.0	0.0806
250.0	0.0863
249.0	0.0926
248.0	0.0998
247.0	0.1080
246.0	0.1174
245.0	0.1281
244.0	0.1405
243.0	0.1554
242.0	0.1737
241.0	0.1965
240.0	0.2262
239.0	0.2648
238.0	0.3155
237.0	0.3834
236.0	0.4744
235.0	0.5953
234.0	0.7550
233.0	0.9670
232.0	1.2434
231.0	1.5918
230.0	2.0000
229.0	2.3768
228.0	2.6198
227.0	2.6576
226.0	2.6198
225.0	2.5686
224.0	2.5376
223.0	2.4949
222.0	2.4089
221.0	2.2924
220.0	2.1487
219.0	1.9706
218.0	1.7423
217.0	1.4510
216.0	1.1029
215.0	0.7402
214.0	0.4151
213.0	0.2016
212.0	0.0864
211.0	0.0291
210.0	0.0126
209.0	0.0092
208.0	0.0030
207.0	-0.0001
206.0	-0.0005
205.0	0.0019
204.0	0.0026
203.0	0.0009
202.0	0.0022
201.0	0.0032
200.0	0.0022
